"","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12"
"OTU318",0,7,6,1,5,2,8,12,7,6,7,4,22,44,20,25,39,18,11,40,56,52,45,23,0,6,1,3,2,6,2,2,2,2,1,4
"OTU319",15,26,45,39,19,28,93,97,62,75,49,77,16,50,26,20,42,13,15,34,61,30,22,36,16,29,20,16,37,56,28,52,46,36,27,62
"OTU310",1,5,6,4,5,16,51,13,13,4,5,3,21,37,29,49,34,21,34,31,45,59,57,81,0,6,6,5,17,9,4,2,3,8,2,3
"OTU311",9,7,16,52,49,87,30,37,35,10,4,5,5,6,23,4,11,22,16,5,3,2,3,12,3,0,0,5,3,0,0,0,2,0,3,0
"OTU312",15,20,9,31,16,22,8,31,34,14,12,16,1,0,0,0,0,1,0,0,0,0,0,0,9,3,8,8,7,0,3,2,2,4,7,4
"OTU313",5,7,12,7,8,8,20,5,5,8,32,8,10,41,13,4,29,4,13,20,28,16,8,26,3,31,8,3,6,18,12,18,11,5,4,4
"OTU314",21,19,23,15,23,19,86,57,38,90,35,51,50,69,46,29,22,7,21,59,41,24,20,39,14,32,32,14,24,98,30,31,23,27,18,65
"OTU315",106,107,158,203,217,239,24,148,298,237,156,215,567,293,489,405,579,919,567,541,544,392,282,185,30,32,10,23,16,3,19,20,20,49,32,16
"OTU316",5,14,12,8,10,6,9,10,13,21,20,16,2,5,5,4,2,4,3,10,12,4,5,2,11,28,23,27,20,28,38,38,28,24,18,32
"OTU317",10,7,18,18,7,15,15,35,45,12,13,31,23,22,46,33,25,17,12,34,24,18,18,15,4,4,2,10,4,5,8,6,14,4,12,4
"OTU729",2,0,3,3,0,0,2,5,2,2,4,5,2,10,2,3,2,3,2,8,4,5,1,2,2,13,2,0,8,6,7,7,6,6,3,3
"OTU417",0,0,1,6,17,23,6,4,15,2,0,0,1,7,4,0,0,9,27,0,1,0,0,37,23,4,3,21,36,12,0,0,4,5,12,6
"OTU416",15,12,15,7,8,7,18,12,9,9,14,12,1,2,1,2,6,1,3,3,1,0,1,1,12,10,4,14,6,23,13,12,31,16,14,26
"OTU415",8,7,13,10,3,8,1,2,4,11,12,30,10,27,9,9,12,5,4,11,21,16,7,7,0,6,0,0,3,3,2,3,3,2,5,5
"OTU414",4,2,6,3,11,7,18,19,12,17,13,5,17,27,15,12,7,8,8,22,13,10,4,3,7,16,12,3,8,45,5,13,11,15,11,25
"OTU413",2,0,3,1,1,3,4,3,4,2,5,4,20,21,6,19,16,6,4,11,22,20,18,8,1,7,6,1,2,12,10,12,4,7,4,16
"OTU412",9,8,10,14,3,4,13,20,12,19,15,24,16,30,22,10,16,7,9,29,24,16,9,12,10,26,10,7,21,50,19,27,33,43,16,34
"OTU411",9,0,21,22,31,16,4,0,1,7,0,4,3,1,0,4,3,0,6,4,0,1,1,1,7,9,7,13,2,5,1,0,2,3,3,2
"OTU410",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,15,12,4,20,34,18,17,9,11,10,16
"OTU794",6,1,3,1,0,1,1,1,0,0,0,3,1,0,0,1,1,0,0,2,2,0,0,0,1,6,6,2,1,0,2,1,4,2,2,5
"OTU795",0,0,0,0,1,0,1,0,0,0,0,0,3,7,6,4,2,3,1,5,3,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0
"OTU796",1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,11,1,0,0,0,0,0,0,1,1,0,0,0,0
"OTU797",0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,5,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1
"OTU790",11,15,6,3,1,0,1,3,6,3,5,10,1,1,0,4,4,0,0,1,1,5,4,1,0,1,0,0,0,0,0,0,0,1,0,0
"OTU791",0,0,2,0,2,0,0,0,1,0,4,0,2,4,2,1,0,1,0,1,1,2,1,0,2,1,0,2,1,5,1,3,1,1,0,2
"OTU419",53,2,13,2,1,0,2,0,0,0,0,0,11,1,0,31,2,1,2,0,0,2,1,3,1,3,16,0,0,1,2,0,0,0,0,0
"OTU370",16,25,30,23,7,6,22,29,16,40,55,52,3,5,0,4,5,1,1,8,13,6,1,4,1,8,0,0,0,9,5,6,9,4,5,5
"OTU857",0,0,0,1,1,1,2,2,2,0,1,1,2,3,4,2,2,1,2,3,6,1,1,1,1,2,0,2,4,0,0,2,4,5,6,13
"OTU807",3,2,1,2,5,0,3,4,2,5,6,1,0,1,3,0,0,0,0,5,4,1,1,2,2,0,0,0,2,4,2,7,2,0,4,1
"OTU309",6,2,4,42,104,52,24,1,10,32,0,14,2,9,0,4,45,41,35,15,5,6,1,8,78,38,6,141,38,30,1,3,22,16,14,4
"OTU558",1,0,3,3,0,0,2,3,1,5,2,2,6,11,3,1,6,0,1,3,4,2,1,4,0,13,6,0,2,4,4,3,0,2,0,1
"OTU559",20,24,13,7,5,3,7,4,5,5,21,7,13,5,3,13,8,4,2,8,6,15,9,3,3,9,14,2,3,7,10,5,7,4,2,1
"OTU556",1,3,1,0,1,2,16,7,0,4,2,5,4,8,4,6,7,2,7,8,6,6,2,9,0,1,2,0,2,5,4,2,0,3,0,1
"OTU557",0,1,2,1,0,0,0,0,0,0,14,1,4,27,4,1,3,1,0,3,9,11,1,1,0,0,0,0,0,0,0,5,2,2,0,0
"OTU554",8,1,22,14,11,9,15,1,0,1,1,4,12,1,0,5,12,7,5,1,2,1,0,7,4,11,2,12,8,4,2,2,1,0,0,0
"OTU263",24,31,50,36,32,29,46,68,34,67,58,88,38,35,24,25,30,31,17,74,56,27,20,34,21,37,11,35,29,75,38,29,40,49,30,64
"OTU552",1,2,2,1,1,4,4,3,0,2,3,3,5,6,3,3,8,0,2,4,9,7,4,7,4,16,6,6,13,16,21,6,5,13,4,16
"OTU553",6,5,14,2,4,2,3,6,6,9,5,6,8,13,3,4,7,4,2,10,7,3,2,3,2,10,7,3,5,2,6,9,4,2,3,1
"OTU550",0,1,0,1,0,0,19,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,1,0,0,3,6,0,0,2,1,2
"OTU551",1,2,3,3,0,3,8,2,3,9,4,9,1,9,5,2,7,3,1,8,5,2,4,6,1,1,3,5,6,14,4,5,0,12,2,6
"OTU776",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,18,6,0,1,0,0
"OTU777",2,4,2,1,2,2,9,7,1,5,2,3,8,7,4,2,1,1,1,5,5,5,2,2,1,1,3,0,1,1,2,3,1,1,3,2
"OTU758",3,3,6,5,2,8,9,7,5,4,4,14,3,2,3,1,3,1,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"OTU424",8,9,14,7,14,15,34,23,26,37,19,44,9,29,17,8,11,12,8,21,24,19,15,12,12,17,12,13,20,48,19,29,33,49,21,28
"OTU772",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,1,12,0,0,0,0,0,8
"OTU773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,5,4,9,8,5,5,4,1,6,9
"OTU679",14,1,13,20,6,3,3,5,5,2,1,1,1,1,0,1,2,1,1,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0
"OTU678",1,0,0,0,0,0,3,1,1,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,2,6,1,2,2,0,3,5,2,2,3
"OTU677",0,0,0,0,0,2,1,0,0,0,0,0,2,3,1,2,1,2,0,1,1,0,3,8,0,0,0,0,2,14,2,0,0,3,0,4
"OTU676",1,1,1,2,4,1,12,5,1,8,1,6,11,17,7,6,3,0,3,5,2,1,0,13,3,16,10,1,5,15,0,9,0,10,3,9
"OTU675",3,0,3,4,4,9,13,10,4,1,1,1,13,6,8,10,23,4,10,3,1,3,7,9,0,1,0,0,0,0,0,0,0,2,0,2
"OTU674",248,228,318,130,141,163,458,353,246,537,538,660,127,138,176,88,124,107,73,249,199,172,115,129,44,103,78,52,78,319,190,307,207,192,65,96
"OTU673",1,4,1,1,1,0,4,5,2,5,3,4,5,2,3,4,2,5,1,7,9,5,2,2,0,4,1,2,2,3,2,4,2,5,1,5
"OTU672",2,2,6,1,3,2,12,4,5,3,3,1,9,17,6,0,8,4,7,8,12,5,3,8,1,4,4,3,2,8,1,6,4,8,3,7
"OTU671",1,0,5,3,1,3,8,0,1,5,1,2,7,8,1,5,6,1,4,7,3,2,0,5,0,5,2,0,4,5,0,1,1,1,0,1
"OTU670",3,2,4,4,0,0,1,1,2,2,0,1,3,1,2,1,1,4,2,0,1,0,3,1,5,4,3,3,3,4,3,0,1,0,4,1
"OTU599",1,1,2,2,0,4,6,5,9,12,5,3,0,0,3,0,0,1,0,2,0,1,0,1,3,4,2,4,5,13,3,6,9,10,13,12
"OTU851",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU389",3,1,4,14,19,29,53,27,12,0,0,3,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU388",8,0,6,19,12,9,26,21,5,6,5,20,1,1,2,0,3,3,1,1,0,2,0,3,7,55,9,21,3,39,9,11,21,3,4,17
"OTU387",3,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,0,3,1,0,1,4,6,1,19,12,40,20,6,4,28,12,8,1,17,15
"OTU386",4,14,1,1,0,0,2,0,0,2,9,1,6,3,1,8,6,0,0,4,6,46,64,2,0,1,0,0,2,0,0,0,1,0,0,0
"OTU385",24,30,24,19,10,5,12,16,20,22,36,36,9,4,5,4,8,2,3,3,6,7,7,7,3,11,11,11,3,24,16,17,12,5,9,8
"OTU384",7,9,16,16,6,5,8,20,10,27,6,35,17,28,19,13,27,13,6,35,25,20,13,15,8,22,5,15,11,13,10,20,26,43,30,28
"OTU383",17,22,30,17,21,13,82,30,24,29,57,18,51,43,18,43,31,4,12,36,33,24,16,35,6,50,45,5,19,45,65,42,16,22,5,18
"OTU382",3,3,3,3,0,3,2,1,3,5,4,3,13,9,2,9,8,10,4,5,6,10,9,13,4,12,8,8,21,5,2,5,0,3,2,1
"OTU381",7,8,21,10,21,12,35,29,17,42,19,20,7,16,4,10,6,4,7,8,3,4,4,8,11,22,22,0,11,32,11,26,13,11,3,30
"OTU380",7,6,10,5,11,3,11,12,9,15,18,11,27,35,5,13,11,2,9,23,11,23,15,14,1,8,1,1,3,4,4,4,7,5,0,9
"OTU759",1,2,2,0,0,1,2,1,1,0,1,1,1,2,1,0,1,0,1,2,1,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0
"OTU1043",0,0,2,0,1,0,0,1,0,0,0,1,2,0,6,3,1,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1040",4,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,3,1,1,0,0,0
"OTU1041",2,2,4,2,1,1,1,2,0,4,2,3,7,3,1,6,3,6,0,1,3,2,3,1,1,1,0,0,0,2,1,0,3,0,0,1
"OTU1046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"OTU1047",0,4,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1044",0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,0,0,9,4,0,0,0,0,0,0,0
"OTU1045",0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU1017",3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0
"OTU1048",0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU1049",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,16,9,4,19,19,6,1,15,13,25,27,28
"OTU702",2,5,12,1,1,1,3,2,2,1,6,1,3,0,0,2,1,3,0,1,2,6,1,2,0,0,0,0,1,0,0,1,2,1,0,0
"OTU251",20,24,22,9,18,27,16,10,22,16,26,18,22,27,14,39,35,33,33,17,19,42,41,55,14,17,41,30,32,5,72,16,11,32,8,5
"OTU250",1,1,11,35,60,84,67,17,23,21,6,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU253",19,34,53,37,33,48,89,75,76,79,66,80,31,58,33,18,21,25,19,51,51,29,10,30,13,9,5,11,11,31,23,20,12,15,9,24
"OTU252",8,19,10,8,10,19,7,3,5,10,13,12,67,26,6,124,28,36,23,35,47,78,85,14,6,17,39,4,8,5,37,23,12,14,2,0
"OTU255",3,0,0,0,4,3,0,1,1,0,0,0,1,0,0,0,1,5,46,0,0,0,0,15,39,14,14,16,57,0,0,1,0,0,0,1
"OTU254",2,7,14,2,5,6,9,4,7,13,14,8,41,45,27,17,27,26,31,58,72,54,40,23,18,28,17,22,12,23,58,34,35,38,6,13
"OTU257",30,32,39,20,22,15,72,43,38,43,75,37,1,0,0,0,0,2,1,1,1,3,0,1,2,5,8,2,4,5,21,10,6,9,3,7
"OTU256",0,1,0,0,0,0,0,0,0,0,1,0,21,15,17,51,26,15,8,15,26,46,97,16,0,5,0,1,0,0,3,0,0,0,0,0
"OTU259",11,10,14,20,26,12,56,51,40,81,25,30,15,57,19,13,13,7,21,21,15,14,9,29,16,41,31,11,26,78,29,45,23,21,10,63
"OTU258",0,0,0,59,34,33,0,0,0,0,0,0,0,0,0,0,0,39,52,0,0,0,0,0,57,0,0,64,39,0,0,0,0,0,0,0
"OTU709",3,1,7,13,8,6,10,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,4,3,4,0,1,0,0,0,0
"OTU708",2,0,1,2,1,2,5,6,3,7,1,2,1,7,3,1,0,1,1,4,5,4,5,2,0,6,4,0,1,7,2,3,4,3,3,0
"OTU1162",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,2,0,0,0,0,1
"OTU976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,4,4,0,0,0,1
"OTU1153",2,1,0,0,0,0,0,0,0,0,2,1,1,1,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,1,0,1
"OTU1190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,0,5,0,0,1,1,0,2
"OTU488",13,7,9,7,13,8,18,22,7,15,15,7,2,2,1,4,0,3,3,0,1,3,3,5,2,12,3,2,8,7,6,3,1,0,2,6
"OTU1148",2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0
"OTU1002",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"OTU426",2,7,5,1,1,2,9,5,3,7,7,3,1,15,0,0,2,0,3,2,3,3,1,3,0,4,3,1,1,6,17,5,1,8,0,0
"OTU856",2,1,0,1,0,0,0,0,0,0,1,0,2,0,0,4,1,0,0,0,1,0,7,0,0,2,6,0,0,0,2,1,0,1,0,0
"OTU49",140,303,96,58,87,63,175,102,66,68,195,57,62,47,42,48,59,22,19,31,55,68,56,55,98,553,483,110,238,384,546,516,320,246,108,288
"OTU48",15,15,37,43,19,25,4,7,18,16,18,38,146,32,94,136,157,142,72,81,107,121,68,43,357,345,202,311,177,44,275,566,618,722,489,158
"OTU47",61,27,71,297,642,578,100,187,257,377,35,197,53,313,149,107,153,385,341,184,107,47,62,248,10,7,33,7,19,12,9,21,21,8,27,7
"OTU46",18,30,37,39,37,46,80,165,67,65,52,70,7,6,4,5,6,9,1,12,5,9,4,4,434,1017,647,476,656,1839,678,948,846,613,839,1508
"OTU45",101,110,196,161,192,117,330,343,243,742,156,383,217,417,146,262,86,66,50,201,194,90,83,173,18,76,63,2,36,126,38,57,33,60,25,154
"OTU44",8,7,6,25,141,212,200,86,115,52,5,19,15,50,36,17,28,41,110,31,27,18,9,57,500,129,112,243,799,239,66,57,181,390,151,110
"OTU43",209,202,322,189,167,221,517,1092,459,473,486,522,18,14,3,8,15,8,10,12,27,41,17,7,15,41,35,14,21,54,55,53,40,50,29,44
"OTU42",621,1120,365,284,960,795,1099,933,1090,575,760,363,645,629,414,1029,530,846,1500,710,609,972,1897,1589,162,210,268,61,530,735,292,206,118,251,389,761
"OTU41",3,5,11,46,150,502,320,31,26,21,9,4,29,253,575,28,84,2014,4190,54,59,25,9,1729,4575,197,77,3129,1554,60,47,85,148,62,285,28
"OTU40",6,3,17,10,15,46,16,28,34,18,17,15,3,18,18,5,10,11,4,16,15,4,3,7,325,477,52,588,559,473,29,240,351,169,487,448
"OTU1084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"OTU58",53,22,106,60,43,81,232,243,85,100,121,117,240,255,156,155,409,128,113,280,312,218,139,222,1,11,5,2,2,6,2,4,3,18,0,0
"OTU425",4,2,0,2,1,8,52,26,14,3,0,3,15,6,7,4,12,8,13,10,10,12,7,9,9,49,26,14,15,14,34,20,22,21,19,10
"OTU59",4,1,3,2,6,5,2,5,5,2,2,1,109,216,630,91,180,405,425,140,131,76,70,322,94,68,53,114,84,24,76,70,80,86,121,65
"OTU422",2,1,1,8,6,6,0,0,0,0,0,1,0,0,0,0,1,7,33,0,0,0,1,2,2,7,9,6,7,0,9,4,0,0,1,0
"OTU423",7,9,5,4,10,16,13,6,5,2,2,2,3,7,3,4,4,5,17,1,2,6,5,52,3,2,2,0,14,28,2,2,0,1,3,12
"OTU174",65,74,162,43,20,48,87,67,55,67,106,53,40,35,16,38,46,6,7,39,37,48,30,29,12,90,46,32,31,67,72,73,84,104,81,103
"OTU175",20,29,35,74,113,156,32,179,242,91,44,62,7,6,39,6,8,14,18,10,5,6,2,13,4,3,2,3,13,1,3,2,8,9,11,7
"OTU176",65,257,46,8,3,7,9,16,20,17,79,32,38,17,13,99,19,4,6,12,57,233,320,15,0,3,2,0,0,2,3,0,0,2,3,0
"OTU177",150,194,125,45,22,24,35,17,20,21,150,46,62,26,6,72,28,7,9,11,32,70,97,11,8,29,75,1,10,17,93,34,13,13,4,3
"OTU170",4,6,3,6,9,10,13,11,11,0,6,2,3,5,5,4,2,11,8,9,3,5,12,22,27,29,20,15,116,192,19,17,18,29,80,146
"OTU171",72,68,136,75,48,53,86,82,70,111,87,95,111,103,38,55,87,33,34,83,95,46,34,45,49,134,101,46,69,104,127,115,97,84,32,65
"OTU172",13,12,8,11,13,18,11,8,7,5,9,10,48,105,30,44,25,8,39,10,14,18,34,58,3,21,60,2,19,26,62,35,17,13,9,25
"OTU173",0,0,0,1,0,4,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,59,154,62,51,11,86,174,124,61,89,35
"OTU1136",0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,2,1,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
"OTU970",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"OTU420",8,3,6,5,2,2,11,14,9,11,4,17,8,8,5,10,15,4,3,15,17,10,9,7,2,3,6,1,3,7,0,4,8,5,2,10
"OTU178",108,126,134,50,44,42,92,131,111,146,183,231,9,16,9,15,6,3,2,10,12,20,7,10,0,4,3,3,1,9,2,5,6,4,3,14
"OTU179",59,83,82,59,60,59,88,132,71,130,113,89,60,103,48,45,25,19,34,82,59,42,41,63,21,44,42,19,59,106,59,79,39,52,26,94
"OTU1039",0,1,2,0,4,0,0,1,1,2,0,0,3,4,1,2,1,0,0,1,2,1,2,0,0,2,0,1,3,2,0,3,1,1,1,4
"OTU1038",0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,2,6,0,2,4,5,3,0,5,0,4,1,0,1,1,3,1,1,1,1,0
"OTU657",0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,8,4,21,7,12,0,6,3,2,0,3,0
"OTU707",4,6,6,2,2,2,4,1,2,10,1,11,0,0,0,1,0,0,0,1,0,0,0,0,4,10,6,3,2,4,11,17,5,4,5,4
"OTU427",39,36,35,11,13,8,7,22,16,19,31,32,39,35,16,27,27,11,9,28,47,46,29,15,2,11,8,2,5,14,18,14,19,20,4,8
"OTU792",6,8,3,6,1,9,0,5,5,0,6,4,4,0,2,0,1,4,1,1,2,2,6,1,0,0,1,0,0,0,0,2,0,0,0,0
"OTU971",2,2,2,5,3,2,2,0,1,2,3,7,2,1,0,1,1,3,2,0,3,0,0,1,5,21,1,13,3,0,5,4,3,0,0,0
"OTU421",0,0,1,2,1,3,0,0,0,1,0,0,2,1,0,1,10,25,32,0,2,0,3,21,0,1,0,0,0,0,0,0,0,0,0,0
"OTU418",27,64,24,4,0,1,2,2,0,5,49,4,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,2,1,0,0,0,0
"OTU875",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"OTU874",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0
"OTU876",0,0,4,5,2,1,8,5,2,1,0,0,2,3,2,0,2,3,1,3,1,2,3,2,0,3,2,1,1,7,2,2,1,3,0,3
"OTU656",6,6,8,7,6,4,10,10,12,12,6,12,6,17,13,4,14,4,2,14,12,10,3,11,3,16,7,20,12,16,2,9,14,13,13,16
"OTU640",0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,8,0,0,2,4,0,0,0,0,0,0,0
"OTU873",5,5,7,4,6,6,26,17,8,12,12,14,2,10,6,2,6,4,3,14,8,8,5,7,6,12,1,8,11,20,11,17,4,6,4,16
"OTU872",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,5,0,1,0,0,0
"OTU641",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,17,22,5,0,0,0,0,1,3
"OTU879",8,3,2,1,0,0,2,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,3,4,1,16,5,4,3,4
"OTU878",2,0,5,4,0,3,2,0,0,2,2,0,0,1,0,0,11,2,0,2,0,0,2,4,0,0,1,0,1,1,0,1,0,0,0,0
"OTU56",256,125,167,287,195,151,32,102,93,48,62,56,734,154,432,646,833,1120,627,206,206,484,645,258,891,653,937,562,472,127,322,200,175,82,472,287
"OTU972",0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU721",0,1,3,0,1,2,3,3,4,1,3,1,7,5,1,3,2,1,0,1,0,2,1,3,0,9,8,1,3,6,1,2,1,1,1,10
"OTU57",16,19,13,22,26,34,63,27,23,18,11,17,94,96,63,104,85,73,134,90,98,87,94,156,234,261,248,143,519,379,353,181,177,329,168,186
"OTU589",0,0,1,0,1,0,0,0,0,0,0,0,6,3,0,1,0,1,0,0,0,3,0,2,1,13,2,0,6,10,0,5,0,3,1,6
"OTU588",23,30,18,18,13,4,5,3,7,4,11,6,6,2,0,7,8,5,9,1,8,9,43,4,4,7,9,2,5,0,8,4,1,0,0,0
"OTU581",10,12,8,2,1,2,2,3,0,0,12,4,6,1,0,3,5,1,0,4,7,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"OTU580",3,8,2,0,1,1,2,2,1,0,4,4,3,4,6,7,6,4,0,3,6,6,9,3,0,5,2,0,1,0,0,5,1,2,0,3
"OTU583",0,0,0,1,1,3,52,27,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU582",4,6,6,21,8,3,0,5,4,1,2,1,1,0,2,0,0,1,0,0,0,0,0,0,3,1,0,3,1,0,0,0,2,0,0,0
"OTU585",1,0,1,2,0,0,2,1,5,2,0,2,4,8,4,3,2,1,1,5,3,4,0,8,1,3,5,0,3,8,3,5,9,12,4,13
"OTU584",2,0,4,4,1,0,4,5,5,1,1,1,14,7,6,4,18,3,2,4,2,2,0,4,2,7,7,1,1,3,0,4,4,1,0,2
"OTU587",0,0,1,1,1,2,8,10,3,11,1,4,5,17,11,2,1,1,2,7,2,1,1,2,1,4,0,0,1,6,1,6,2,3,1,11
"OTU586",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,27,24,19,10,8,0,0,1,0,0,0
"OTU1141",15,13,13,10,29,10,5,21,12,5,7,21,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,2,0,1,1,1,0,2,3,1
"OTU973",0,0,1,0,3,1,4,1,2,7,0,1,1,4,1,0,1,0,0,3,1,0,0,2,0,0,0,0,0,4,0,0,0,3,1,0
"OTU648",10,3,22,13,4,8,14,27,8,24,33,34,1,1,0,1,2,0,0,0,0,1,0,0,1,1,1,1,0,3,0,0,6,1,2,1
"OTU720",1,0,0,0,1,0,0,1,0,0,0,0,12,21,38,9,21,42,27,20,15,10,5,11,1,1,0,0,0,0,1,1,1,0,2,0
"OTU703",1,0,2,1,2,3,1,10,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU563",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,1,0,0,0,2,4,6,0,6,14,5,4,6,9,9,12
"OTU649",1,0,1,0,0,0,6,3,3,1,1,0,5,15,7,5,3,2,2,3,3,3,2,9,0,6,4,0,5,17,4,3,0,1,0,7
"OTU562",3,2,4,7,10,3,16,5,5,8,10,11,2,2,1,1,1,1,2,3,4,5,4,6,2,3,6,4,1,4,6,2,1,3,1,2
"OTU512",0,1,0,0,0,0,0,0,0,0,0,1,11,11,8,24,14,5,10,18,10,4,6,13,0,0,0,0,0,2,0,0,1,0,3,1
"OTU513",14,22,12,22,5,6,9,6,23,13,7,8,3,3,5,13,8,5,1,11,13,15,24,4,2,18,7,18,2,1,15,27,9,4,34,4
"OTU459",9,9,7,8,19,5,38,12,8,23,8,12,18,13,4,13,4,2,2,4,5,4,4,22,0,7,6,0,3,5,1,0,2,1,0,1
"OTU458",0,0,0,0,0,1,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"OTU516",0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,3,4,0,0,0
